region	chromStart	chromEnd	type	strand	pre	post	description
2169	3076720	3076893	intergenic	\N	PPE43	Rv2767c	\N
2170	3078078	3078157	intergenic	\N	PE27	PPE43	\N
2171	3078985	3079308	intergenic	\N	PPE44	PE27	\N
2172	3080457	3080580	intergenic	\N	Rv2771c	PPE44	\N
2173	3081033	3081118	intergenic	\N	Rv2772c	Rv2771c	\N
2174	3081592	3081603	intergenic	\N	dapB	Rv2772c	\N
2175	3082341	3082351	intergenic	\N	Rv2774c	dapB	\N
2176	3082756	3082908	intergenic	\N	Rv2775	Rv2774c	\N
2177	3083370	3083373	intergenic	\N	Rv2776c	Rv2775	\N
2178	3084303	3084484	intergenic	\N	Rv2777c	Rv2776c	\N
2179	3085555	3085712	intergenic	\N	Rv2778c	Rv2777c	\N
2180	3086183	3086214	intergenic	\N	Rv2779c	Rv2778c	\N
2181	3086754	3086819	intergenic	\N	ald	Rv2779c	\N
2182	3087935	3087949	intergenic	\N	Rv2781c	ald	\N
2183	3088984	3089044	intergenic	\N	pepR	Rv2781c	\N
2184	3092597	3092950	intergenic	\N	lppU	gpsI	\N
2185	3093466	3093478	intergenic	\N	rpsO	lppU	\N
2186	3093748	3093904	intergenic	\N	ribF	rpsO	\N
2187	3094900	3095110	intergenic	\N	Rv2787	ribF	\N
2188	3096874	3096958	intergenic	\N	sirR	Rv2787	\N
2189	3097645	3097705	intergenic	\N	fadE21	sirR	\N
2190	3098938	3098963	intergenic	\N	ltp1	fadE21	\N
2191	3100169	3100201	intergenic	\N	Rv2791c	ltp1	\N
2192	3102162	3102363	intergenic	\N	truB	Rv2792c	\N
2193	3104911	3105055	intergenic	\N	lppV	Rv2795c	\N
2194	3107307	3107310	intergenic	\N	Rv2798c	Rv2797c	\N
2195	3107637	3107767	intergenic	\N	Rv2799	Rv2798c	\N
2196	3108397	3108415	intergenic	\N	Rv2800	Rv2799	\N
2197	3110065	3110166	intergenic	\N	Rv2801c	Rv2800	\N
2198	3110523	3110779	intergenic	\N	Rv2802c	Rv2801c	\N
2199	3112289	3112464	intergenic	\N	Rv2804c	Rv2803	\N
2200	3113459	3113657	intergenic	\N	Rv2807	Rv2806	\N
2201	3114812	3115045	intergenic	\N	Rv2808	Rv2807	\N
2202	3115303	3115407	intergenic	\N	Rv2809	Rv2808	\N
2203	3115719	3115740	intergenic	\N	Rv2810c	Rv2809	\N
2204	3116747	3116817	intergenic	\N	Rv2812	Rv2811	\N
2205	3119036	3120565	intergenic	\N	Rv2814c	Rv2813	\N
2206	3121827	3123624	intergenic	\N	Rv2816c	Rv2815c	\N
2207	3124983	3124995	intergenic	\N	Rv2818c	Rv2817c	\N
2208	3126144	3126239	intergenic	\N	Rv2819c	Rv2818c	\N
2209	3128963	3128972	intergenic	\N	Rv2822c	Rv2821c	\N
2210	3132714	3132891	intergenic	\N	Rv2825c	Rv2824c	\N
2211	3133539	3133708	intergenic	\N	Rv2826c	Rv2825c	\N
2212	3134593	3134595	intergenic	\N	Rv2827c	Rv2826c	\N
2213	3135483	3135787	intergenic	\N	Rv2828c	Rv2827c	\N
2214	3136333	3136619	intergenic	\N	Rv2829c	Rv2828c	\N
2215	3137224	3137270	intergenic	\N	echA16	Rv2830c	\N
2216	3138020	3138098	intergenic	\N	ugpC	echA16	\N
2217	3140484	3140486	intergenic	\N	ugpE	ugpB	\N
2218	3142222	3142308	intergenic	\N	dinF	ugpA	\N
2219	3143628	3143634	intergenic	\N	Rv2837c	dinF	\N
2220	3147873	3147958	intergenic	\N	Rv2840c	infB	\N
2221	3148258	3148384	intergenic	\N	nusA	Rv2840c	\N
2222	3149976	3150170	intergenic	\N	Rv2843	Rv2842c	\N
2223	3152950	3153038	intergenic	\N	efpA	proS	\N
2224	3154631	3154653	intergenic	\N	cysG	efpA	\N
2225	3155871	3156147	intergenic	\N	cobB	cysG	\N
2226	3158144	3158164	intergenic	\N	Rv2850c	cobO	\N
2227	3160521	3160579	intergenic	\N	mqo	Rv2851c	\N
2228	3162061	3162267	intergenic	\N	PE	mqo	\N
2229	3164115	3164151	intergenic	\N	Rv2854	PE	\N
2230	3165192	3165204	intergenic	\N	mtr	Rv2854	\N
2231	3166584	3166683	intergenic	\N	nicT	mtr	\N
2232	3167802	3168582	intergenic	\N	Rv2857c	nicT	\N
2233	3173000	3173159	intergenic	\N	mapB	glnA4	\N
2234	3174017	3174058	intergenic	\N	Rv2862c	mapB	\N
2235	3174643	3174991	intergenic	\N	Rv2863	Rv2862c	\N
2236	3175372	3175453	intergenic	\N	Rv2864c	Rv2863	\N
2237	3177265	3177536	intergenic	\N	Rv2865	Rv2864c	\N
2238	3177818	3177821	intergenic	\N	Rv2866	Rv2865	\N
2239	3178085	3178457	intergenic	\N	Rv2867c	Rv2866	\N
2240	3179312	3179367	intergenic	\N	gcpE	Rv2867c	\N
2241	3180531	3180547	intergenic	\N	Rv2869c	gcpE	\N
2242	3181762	3181769	intergenic	\N	dxr	Rv2869c	\N
2243	3183011	3183137	intergenic	\N	Rv2871	dxr	\N
2244	3183825	3183904	intergenic	\N	mpt83	Rv2872	\N
2245	3184567	3184846	intergenic	\N	dipZ	mpt83	\N
2246	3186934	3187029	intergenic	\N	mpt70	dipZ	\N
2247	3187611	3187662	intergenic	\N	Rv2876	mpt70	\N
2248	3187977	3188007	intergenic	\N	Rv2877c	Rv2876	\N
2249	3188871	3188875	intergenic	\N	mpt53	Rv2877c	\N
2250	3189397	3189582	intergenic	\N	Rv2879c	mpt53	\N
2251	3190678	3190700	intergenic	\N	cdsA	Rv2880c	\N
2252	3191621	3191643	intergenic	\N	frr	cdsA	\N
2253	3192201	3192372	intergenic	\N	pyrH	frr	\N
2254	3193158	3193392	intergenic	\N	Rv2884	pyrH	\N
2255	3194151	3194165	intergenic	\N	Rv2885c	Rv2884	\N
2256	3196850	3196863	intergenic	\N	amiC	Rv2887	\N
2257	3198285	3198291	intergenic	\N	tsf	amiC	\N
2258	3199107	3199118	intergenic	\N	rpsB	tsf	\N
2259	3199982	3200265	intergenic	\N	Rv2891	rpsB	\N
2260	3202020	3202419	intergenic	\N	Rv2893	PPE45	\N
2261	3204290	3204380	intergenic	\N	viuB	xerC	\N
2262	3205232	3205264	intergenic	\N	Rv2896c	viuB	\N
2263	3208328	3208575	intergenic	\N	fdhD	Rv2898c	\N
2264	3211745	3211802	intergenic	\N	Rv2901c	fdhF	\N
2265	3212108	3212161	intergenic	\N	rnhB	Rv2901c	\N
2266	3212956	3212969	intergenic	\N	lepB	rnhB	\N
2267	3213854	3213911	intergenic	\N	rplS	lepB	\N
2268	3214253	3214627	intergenic	\N	lppW	rplS	\N
2269	3215572	3215664	intergenic	\N	trmD	lppW	\N
2270	3216357	3216360	intergenic	\N	rimM	trmD	\N
2271	3216891	3216904	intergenic	\N	Rv2908c	rimM	\N
2272	3217147	3217154	intergenic	\N	rpsP	Rv2908c	\N
2273	3217643	3217826	intergenic	\N	Rv2910c	rpsP	\N
2274	3218270	3218338	intergenic	\N	dacB2	Rv2910c	\N
2275	3219214	3219273	intergenic	\N	Rv2912c	dacB2	\N
2276	3219861	3219862	intergenic	\N	Rv2913c	Rv2912c	\N
2277	3221698	3221766	intergenic	\N	pknI	Rv2913c	\N
2278	3223524	3223567	intergenic	\N	Rv2915c	pknI	\N
2279	3224680	3224707	intergenic	\N	ffh	Rv2915c	\N
2280	3226285	3226362	intergenic	\N	Rv2917	ffh	\N
2281	3228243	3228253	intergenic	\N	glnD	Rv2917	\N
2282	3230680	3230737	intergenic	\N	glnB	glnD	\N
2283	3232506	3232870	intergenic	\N	ftsY	amt	\N
2284	3234139	3234188	intergenic	\N	smc	ftsY	\N
2285	3237806	3237817	intergenic	\N	acyP	smc	\N
2286	3238499	3238600	intergenic	\N	fpg	Rv2923c	\N
2287	3239470	3239828	intergenic	\N	rncS	fpg	\N
2288	3241171	3241221	intergenic	\N	Rv2927c	Rv2926c	\N
2289	3241959	3242197	intergenic	\N	tesA	Rv2927c	\N
2290	3243281	3243696	intergenic	\N	fadD26	Rv2929	\N
2291	3267731	3267736	intergenic	\N	ppsE	ppsD	\N
2292	3272203	3272213	intergenic	\N	drrA	ppsE	\N
2293	3274902	3274948	intergenic	\N	papA5	drrC	\N
2294	3276217	3276379	intergenic	\N	mas	papA5	\N
2295	3282715	3283334	intergenic	\N	fadD28	mas	\N
2296	3287832	3288463	intergenic	\N	Rv2943	mmpL7	\N
2297	3290506	3290623	intergenic	\N	lppX	Rv2944	\N
2298	3291325	3291502	intergenic	\N	pks1	lppX	\N
2299	3299954	3299970	intergenic	\N	Rv2949c	fadD22	\N
2300	3300570	3300595	intergenic	\N	fadD29	Rv2949c	\N
2301	3302455	3303102	intergenic	\N	Rv2951c	fadD29	\N
2302	3304248	3304440	intergenic	\N	Rv2952	Rv2951c	\N
2303	3305253	3305278	intergenic	\N	Rv2953	Rv2952	\N
2304	3306535	3306665	intergenic	\N	Rv2954c	Rv2953	\N
2305	3307391	3307579	intergenic	\N	Rv2955c	Rv2954c	\N
2306	3308545	3308667	intergenic	\N	Rv2956	Rv2955c	\N
2307	3309399	3309469	intergenic	\N	Rv2957	Rv2956	\N
2308	3310297	3310713	intergenic	\N	Rv2958c	Rv2957	\N
2309	3312000	3312100	intergenic	\N	Rv2959c	Rv2958c	\N
2310	3312838	3312952	intergenic	\N	Rv2960c	Rv2959c	\N
2311	3313201	3313282	intergenic	\N	Rv2961	Rv2960c	\N
2312	3313672	3313772	intergenic	\N	Rv2962c	Rv2961	\N
2313	3315122	3315235	intergenic	\N	Rv2963	Rv2962c	\N
2314	3316456	3316528	intergenic	\N	purU	Rv2963	\N
2315	3317461	3318329	intergenic	\N	coaD	purU	\N
2316	3318815	3318900	intergenic	\N	Rv2966c	coaD	\N
2317	3319467	3319662	intergenic	\N	pca	Rv2966c	\N
2318	3323046	3323070	intergenic	\N	Rv2968c	pca	\N
2319	3323703	3323708	intergenic	\N	Rv2969c	Rv2968c	\N
2320	3324476	3324572	intergenic	\N	lipN	Rv2969c	\N
2321	3325703	3325933	intergenic	\N	Rv2970A	lipN	\N
2322	3326949	3327022	intergenic	\N	Rv2972c	Rv2971	\N
2323	3329946	3329948	intergenic	\N	Rv2974c	recG	\N
2324	3331612	3332070	intergenic	\N	ung	Rv2975c	\N
2325	3332754	3332786	intergenic	\N	thiL	ung	\N
2326	3335748	3335959	intergenic	\N	Rv2980	Rv2979c	\N
2327	3336505	3336795	intergenic	\N	ddl	Rv2980	\N
2328	3337917	3337994	promoter	-	gpsA	ddl	promoter_ddl
2329	3338999	3339117	intergenic	\N	Rv2983	gpsA	\N
2330	3339762	3339853	intergenic	\N	ppk	Rv2983	\N
2331	3342082	3342164	intergenic	\N	mutT1	ppk	\N
2332	3343118	3343175	intergenic	\N	hupB	mutT1	\N
2333	3343820	3344032	intergenic	\N	leuD	hupB	\N
2334	3344629	3344653	intergenic	\N	leuC	leuD	\N
2335	3346075	3346146	intergenic	\N	Rv2989	leuC	\N
2336	3346848	3346858	intergenic	\N	Rv2990c	Rv2989	\N
2337	3347719	3347981	intergenic	\N	Rv2991	Rv2990c	\N
2338	3348473	3348546	intergenic	\N	Rvnt35	Rv2991	\N
2339	3348619	3348658	intergenic	\N	Rvnt36	Rvnt35	\N
2340	3348730	3348804	intergenic	\N	gltX	Rvnt36	\N
2341	3350993	3351268	intergenic	\N	Rv2994	Rv2993c	\N
2342	3353468	3353482	intergenic	\N	serA1	leuB	\N
2343	3355069	3355098	intergenic	\N	Rv2997	serA1	\N
2344	3356541	3356814	intergenic	\N	Rv2998	Rv2997	\N
2345	3357428	3357601	intergenic	\N	lppY	Rv2998A	\N
2346	3358567	3358611	intergenic	\N	Rv3000	lppY	\N
2347	3359271	3359584	intergenic	\N	ilvC	Rv3000	\N
2348	3360586	3360623	intergenic	\N	ilvN	ilvC	\N
2349	3362986	3363347	intergenic	\N	cfp6	ilvB1	\N
2350	3363686	3363692	intergenic	\N	Rv3005c	cfp6	\N
2351	3364532	3364708	intergenic	\N	lppZ	Rv3005c	\N
2352	3365830	3365835	intergenic	\N	Rv3007c	lppZ	\N
2353	3366450	3366643	intergenic	\N	Rv3008	Rv3007c	\N
2354	3368793	3368822	intergenic	\N	pfkA	gatB	\N
2355	3369854	3369949	intergenic	\N	gatA	pfkA	\N
2356	3371730	3371814	intergenic	\N	Rv3013	gatC	\N
2357	3372471	3372544	intergenic	\N	ligA	Rv3013	\N
2358	3374620	3374650	intergenic	\N	Rv3015c	ligA	\N
2359	3375664	3375757	intergenic	\N	lpqA	Rv3015c	\N
2360	3376387	3376489	intergenic	\N	esxQ	lpqA	\N
2361	3376852	3376938	intergenic	\N	PPE46	esxQ	\N
2362	3378243	3378328	intergenic	\N	PE27A	PPE46	\N
2363	3378415	3378710	intergenic	\N	esxR	PE27A	\N
2364	3379001	3379035	intergenic	\N	esxS	esxR	\N
2365	3379329	3379375	intergenic	\N	PPE47	esxS	\N
2366	3380993	3381374	intergenic	\N	Rv3023c	PE29	\N
2367	3382622	3382784	intergenic	\N	trmU	Rv3023c	\N
2368	3385066	3385162	intergenic	\N	Rv3026c	iscS	\N
2369	3386814	3387074	intergenic	\N	fixB	Rv3027c	\N
2370	3388031	3388069	intergenic	\N	fixA	fixB	\N
2371	3388870	3389100	intergenic	\N	Rv3030	fixA	\N
2372	3391502	3391533	intergenic	\N	Rv3032	Rv3031	\N
2373	3392778	3393379	intergenic	\N	Rv3033	Rv3032	\N
2374	3393928	3394018	intergenic	\N	Rv3034c	Rv3033	\N
2375	3394921	3395378	intergenic	\N	Rv3035	Rv3034c	\N
2376	3397141	3397213	intergenic	\N	Rv3037c	TB22.2	\N
2377	3398290	3398424	intergenic	\N	Rv3038c	Rv3037c	\N
2378	3399408	3399418	intergenic	\N	echA17	Rv3038c	\N
2379	3400183	3400191	intergenic	\N	Rv3040c	echA17	\N
2380	3401918	3401932	intergenic	\N	serB2	Rv3041c	\N
2381	3403162	3403199	intergenic	\N	ctaD	serB2	\N
2382	3404921	3405135	intergenic	\N	fecB	ctaD	\N
2383	3406215	3406284	intergenic	\N	adhC	fecB	\N
2384	3407688	3408021	intergenic	\N	Rv3047c	Rv3046c	\N
2385	3408306	3408403	intergenic	\N	nrdF2	Rv3047c	\N
2386	3409378	3409508	intergenic	\N	Rv3049c	nrdF2	\N
2387	3411083	3411216	intergenic	\N	Rv3050c	Rv3049c	\N
2388	3411957	3412084	intergenic	\N	nrdE	Rv3050c	\N
2389	3414166	3414231	intergenic	\N	nrdI	nrdE	\N
2390	3414684	3414718	intergenic	\N	nrdH	nrdI	\N
2391	3414958	3415434	intergenic	\N	Rv3054c	nrdH	\N
2392	3415989	3416080	intergenic	\N	Rv3055	Rv3054c	\N
2393	3416695	3416704	intergenic	\N	dinP	Rv3055	\N
2394	3417745	3417798	intergenic	\N	Rv3057c	dinP	\N
2395	3418662	3418725	intergenic	\N	Rv3058c	Rv3057c	\N
2396	3419376	3419491	intergenic	\N	cyp136	Rv3058c	\N
2397	3420970	3421740	intergenic	\N	Rv3060c	cyp136	\N
2398	3423213	3423261	intergenic	\N	fadE22	Rv3060c	\N
2399	3425427	3425583	intergenic	\N	ligB	fadE22	\N
2400	3427107	3427242	intergenic	\N	cstA	ligB	\N
2401	3429519	3429824	intergenic	\N	Rv3064c	cstA	\N
2402	3430250	3430386	intergenic	\N	mmr	Rv3064c	\N
2403	3431315	3431427	intergenic	\N	Rv3067	Rv3066	\N
2404	3431838	3431839	intergenic	\N	Rvnt37	Rv3067	\N
2405	3431912	3431978	intergenic	\N	pgmA	Rvnt37	\N
2406	3433622	3433691	intergenic	\N	ccrB	pgmA	\N
2407	3435573	3435797	intergenic	\N	Rv3072c	Rv3071	\N
2408	3436322	3436328	intergenic	\N	Rv3073c	Rv3072c	\N
2409	3436685	3436778	intergenic	\N	Rv3074	Rv3073c	\N
2410	3438973	3439071	intergenic	\N	Rv3076	Rv3075c	\N
2411	3441754	3441769	intergenic	\N	Rv3079c	hab	\N
2412	3442597	3442655	intergenic	\N	pknK	Rv3079c	\N
2413	3445988	3446039	intergenic	\N	Rv3081	pknK	\N
2414	3447278	3447403	intergenic	\N	virS	Rv3081	\N
2415	3448426	3448503	intergenic	\N	Rv3083	virS	\N
2416	3449991	3449996	intergenic	\N	lipR	Rv3083	\N
2417	3451750	3451780	intergenic	\N	adhD	Rv3085	\N
2418	3452887	3452924	intergenic	\N	Rv3087	adhD	\N
2419	3457272	3458210	intergenic	\N	Rv3090	fadD13	\N
2420	3459098	3459115	intergenic	\N	Rv3091	Rv3090	\N
2421	3460807	3460813	intergenic	\N	Rv3092c	Rv3091	\N
2422	3461734	3461759	intergenic	\N	Rv3093c	Rv3092c	\N
2423	3463891	3463972	intergenic	\N	Rv3095	Rv3094c	\N
2424	3464449	3464546	intergenic	\N	Rv3096	Rv3095	\N
2425	3465686	3465777	intergenic	\N	PE	Rv3096	\N
2426	3467091	3467209	intergenic	\N	Rv3098c	PE	\N
2427	3467662	3467812	intergenic	\N	ssr	Rv3098c	\N
2428	3469264	3469300	intergenic	\N	smpB	Rv3099c	\N
2429	3469783	3469785	intergenic	\N	ftsX	smpB	\N
2430	3471369	3471412	intergenic	\N	Rv3103c	ftsE	\N
2431	3471850	3471851	intergenic	\N	Rv3104c	Rv3103c	\N
2432	3473904	3474006	intergenic	\N	fprA	prfB	\N
2433	3476961	3477059	intergenic	\N	Rv3108	agpS	\N
2434	3477500	3477648	intergenic	\N	moaA1	Rv3108	\N
2435	3478728	3478778	intergenic	\N	moaB1	moaA1	\N
2436	3479683	3479699	intergenic	\N	moaD1	moaC	\N
2437	3479951	3480073	intergenic	\N	Rv3113	moaD1	\N
2438	3480742	3480758	intergenic	\N	Rv3114	Rv3113	\N
2439	3481289	3481450	intergenic	\N	Rv3115	Rv3114	\N
2440	3482698	3482775	intergenic	\N	moeB2	Rv3115	\N
2441	3483945	3483973	intergenic	\N	cysA3	moeB2	\N
2442	3484807	3484808	intergenic	\N	sseC1	cysA3	\N
2443	3485111	3485131	intergenic	\N	moaE1	sseC1	\N
2444	3486174	3486508	intergenic	\N	cyp141	Rv3120	\N
2445	3487711	3488088	intergenic	\N	Rv3122	cyp141	\N
2446	3488559	3488568	intergenic	\N	Rv3123	Rv3122	\N
2447	3489063	3489505	intergenic	\N	Rv3124	Rv3123	\N
2448	3490375	3490475	intergenic	\N	PPE49	Rv3124	\N
2449	3491651	3491807	intergenic	\N	Rv3126c	PPE49	\N
2450	3492122	3492146	intergenic	\N	Rv3127	Rv3126c	\N
2451	3494181	3494659	intergenic	\N	Rv3129	Rv3128c	\N
2452	3496366	3496550	intergenic	\N	Rv3131	Rv3130c	\N
2453	3499915	3499942	intergenic	\N	Rv3134c	devR	\N
2454	3500749	3501333	intergenic	\N	PPE50	Rv3134c	\N
2455	3501732	3501793	intergenic	\N	PPE51	PPE50	\N
2456	3502936	3503392	intergenic	\N	Rv3137	PPE51	\N
2457	3504175	3504194	intergenic	\N	pflA	Rv3137	\N
2458	3505283	3505362	intergenic	\N	fadE24	pflA	\N
2459	3506769	3506789	intergenic	\N	fadE23	fadE24	\N
2460	3507995	3508094	intergenic	\N	fadB4	fadE23	\N
2461	3509066	3509117	intergenic	\N	Rv3142c	fadB4	\N
2462	3509546	3509653	intergenic	\N	Rv3143	Rv3142c	\N
2463	3510055	3510087	intergenic	\N	PPE52	Rv3143	\N
2464	3511317	3511681	intergenic	\N	nuoA	PPE52	\N
2465	3512068	3512076	intergenic	\N	nuoB	nuoA	\N
2466	3519166	3519281	intergenic	\N	nuoH	nuoG	\N
2467	3522223	3522233	intergenic	\N	nuoL	nuoK	\N
2468	3527385	3527390	intergenic	\N	PPE53	nuoN	\N
2469	3529163	3529337	intergenic	\N	Rv3160c	PPE53	\N
2470	3529979	3529989	intergenic	\N	Rv3161c	Rv3160c	\N
2471	3531138	3531207	intergenic	\N	Rv3162c	Rv3161c	\N
2472	3532913	3532942	intergenic	\N	moxR3	Rv3163c	\N
2473	3533905	3533912	intergenic	\N	Rv3165c	moxR3	\N
2474	3535351	3535430	intergenic	\N	Rv3167c	Rv3166c	\N
2475	3536057	3536101	intergenic	\N	Rv3168	Rv3167c	\N
2476	3538362	3538504	intergenic	\N	aofH	Rv3169	\N
2477	3540745	3540881	intergenic	\N	Rv3172c	hpx	\N
2478	3541364	3541442	intergenic	\N	Rv3173c	Rv3172c	\N
2479	3542045	3542137	intergenic	\N	Rv3174	Rv3173c	\N
2480	3542845	3542859	intergenic	\N	Rv3175	Rv3174	\N
2481	3545300	3545446	intergenic	\N	Rv3177	mesT	\N
2482	3546307	3546437	intergenic	\N	Rv3178	Rv3177	\N
2483	3546797	3547617	intergenic	\N	Rv3179	Rv3178	\N
2484	3548907	3549253	intergenic	\N	Rv3180c	Rv3179	\N
2485	3549688	3549690	intergenic	\N	Rv3181c	Rv3180c	\N
2486	3550143	3550373	intergenic	\N	Rv3182	Rv3181c	\N
2487	3551044	3551280	intergenic	\N	Rv3184	Rv3183	\N
2488	3552542	3552763	intergenic	\N	Rv3186	Rv3185	\N
2489	3554025	3554297	intergenic	\N	Rv3188	Rv3187	\N
2490	3555262	3555421	intergenic	\N	Rv3190c	Rv3189	\N
2491	3556687	3557310	intergenic	\N	Rv3191c	Rv3190c	\N
2492	3558345	3559369	intergenic	\N	Rvnt38	Rv3191c	\N
2493	3559443	3559562	intergenic	\N	Rv3192	Rvnt38	\N
2494	3560024	3560193	intergenic	\N	Rv3193c	Rv3192	\N
2495	3563172	3563263	intergenic	\N	Rv3194c	Rv3193c	\N
2496	3564286	3564363	intergenic	\N	Rv3195	Rv3194c	\N
2497	3565782	3565787	intergenic	\N	Rv3196	Rv3195	\N
2498	3566687	3566695	intergenic	\N	Rv3196A	Rv3196	\N
2499	3566896	3567023	intergenic	\N	Rv3197	Rv3196A	\N
2500	3568367	3568400	intergenic	\N	whiB7	Rv3197	\N
2501	3568679	3569108	intergenic	\N	uvrD2	whiB7	\N
2502	3571211	3571334	intergenic	\N	Rv3198A	uvrD2	\N
2503	3571589	3571601	intergenic	\N	nudC	Rv3198A	\N
2504	3572543	3572601	intergenic	\N	Rv3200c	nudC	\N
2505	3573669	3573730	intergenic	\N	Rv3201c	Rv3200c	\N
2506	3580200	3580637	intergenic	\N	lipV	Rv3202c	\N
2507	3581312	3581314	intergenic	\N	Rv3204	lipV	\N
2508	3581620	3581626	intergenic	\N	Rv3205c	Rv3204	\N
2509	3582505	3582531	intergenic	\N	moeB1	Rv3205c	\N
2510	3583710	3583800	intergenic	\N	Rv3207c	moeB1	\N
2511	3584658	3585003	intergenic	\N	Rv3208	Rv3207c	\N
2512	3585949	3586273	intergenic	\N	Rv3209	TB9.4	\N
2513	3586834	3586843	intergenic	\N	Rv3210c	Rv3209	\N
2514	3587539	3587797	intergenic	\N	rhlE	Rv3210c	\N
2515	3589381	3589393	intergenic	\N	Rv3212	rhlE	\N
2516	3590617	3590691	intergenic	\N	Rv3213c	Rv3212	\N
2517	3591492	3591645	intergenic	\N	gpm2	Rv3213c	\N
2518	3593372	3593519	intergenic	\N	Rv3216	entC	\N
2519	3594235	3594467	intergenic	\N	Rv3218	Rv3217c	\N
2520	3595433	3595712	intergenic	\N	whiB1	Rv3218	\N
2521	3595967	3596028	intergenic	\N	Rv3220c	whiB1	\N
2522	3597534	3597550	intergenic	\N	TB7.3	Rv3220c	\N
2523	3597766	3598050	intergenic	\N	Rv3221A	TB7.3	\N
2524	3599551	3599850	intergenic	\N	Rv3224	sigH	\N
2525	3602440	3602563	intergenic	\N	Rv3226c	Rv3225c	\N
2526	3603322	3603376	intergenic	\N	aroA	Rv3226c	\N
2527	3605718	3605750	intergenic	\N	Rv3229c	Rv3228	\N
2528	3607034	3607111	intergenic	\N	Rv3230c	Rv3229c	\N
2529	3608254	3608363	intergenic	\N	Rv3231c	Rv3230c	\N
2530	3609757	3609780	intergenic	\N	Rv3233c	pvdS	\N
2531	3610371	3610373	intergenic	\N	Rv3234c	Rv3233c	\N
2532	3611189	3611299	intergenic	\N	Rv3235	Rv3234c	\N
2533	3611941	3611958	intergenic	\N	Rv3236c	Rv3235	\N
2534	3613116	3613120	intergenic	\N	Rv3237c	Rv3236c	\N
2535	3613603	3613663	intergenic	\N	Rv3238c	Rv3237c	\N
2536	3614398	3614456	intergenic	\N	Rv3239c	Rv3238c	\N
2537	3617603	3617681	intergenic	\N	secA1	Rv3239c	\N
2538	3620531	3620609	intergenic	\N	Rv3241c	secA1	\N
2539	3621254	3621569	intergenic	\N	Rv3242c	Rv3241c	\N
2540	3622211	3622248	intergenic	\N	Rv3243c	Rv3242c	\N
2541	3623091	3623158	intergenic	\N	lpqB	Rv3243c	\N
2542	3626613	3626662	intergenic	\N	mtrA	mtrB	\N
2543	3627349	3627418	intergenic	\N	tmk	mtrA	\N
2544	3628063	3628159	intergenic	\N	sahH	tmk	\N
2545	3629647	3629751	intergenic	\N	Rv3249c	sahH	\N
2546	3630566	3630570	intergenic	\N	rubA	rubB	\N
2547	3631988	3632096	intergenic	\N	Rv3253c	alkB	\N
2548	3633584	3633674	intergenic	\N	Rv3254	Rv3253c	\N
2549	3636267	3636274	intergenic	\N	Rv3256c	manA	\N
2550	3638709	3638810	intergenic	\N	Rv3258c	pmmA	\N
2551	3639302	3639424	intergenic	\N	Rv3259	Rv3258c	\N
2552	3639844	3639871	intergenic	\N	whiB2	Rv3259	\N
2553	3640141	3640542	intergenic	\N	fbiA	whiB2	\N
2554	3642881	3643176	intergenic	\N	Rv3263	fbiB	\N
2555	3644838	3644897	intergenic	\N	manB	Rv3263	\N
2556	3645977	3645978	intergenic	\N	wbbL1	manB	\N
2557	3646884	3646894	intergenic	\N	rmlD	wbbL1	\N
2558	3647809	3647884	intergenic	\N	Rv3267	rmlD	\N
2559	3649381	3649419	intergenic	\N	Rv3268	Rv3267	\N
2560	3650109	3650233	intergenic	\N	Rv3269	Rv3268	\N
2561	3650515	3650525	intergenic	\N	ctpC	Rv3269	\N
2562	3653347	3653447	intergenic	\N	Rv3272	Rv3271c	\N
2563	3654632	3654636	intergenic	\N	Rv3273	Rv3272	\N
2564	3658089	3658113	intergenic	\N	purE	fadE25	\N
2565	3661169	3661211	intergenic	\N	birA	Rv3278c	\N
2566	3662012	3662061	intergenic	\N	accD5	birA	\N
2567	3664887	3664927	intergenic	\N	sseA	maf	\N
2568	3666249	3666356	intergenic	\N	accA3	Rv3284	\N
2569	3668159	3668168	intergenic	\N	sigF	accA3	\N
2570	3669388	3669585	intergenic	\N	usfY	rsbW	\N
2571	3669999	3670033	intergenic	\N	Rv3289c	usfY	\N
2572	3670411	3670444	intergenic	\N	lat	Rv3289c	\N
2573	3671794	3671844	intergenic	\N	Rv3291c	lat	\N
2574	3672297	3672327	intergenic	\N	Rv3292	Rv3291c	\N
2575	3673575	3673601	intergenic	\N	pcd	Rv3292	\N
2576	3675086	3675185	intergenic	\N	Rv3294c	pcd	\N
2577	3675995	3676065	intergenic	\N	Rv3295	Rv3294c	\N
2578	3676731	3676774	intergenic	\N	lhr	Rv3295	\N
2579	3681316	3681319	intergenic	\N	nei	lhr	\N
2580	3682087	3682109	intergenic	\N	lpqC	nei	\N
2581	3683024	3683050	intergenic	\N	atsB	lpqC	\N
2582	3685963	3685982	intergenic	\N	Rv3300c	atsB	\N
2583	3686900	3686911	intergenic	\N	phoY1	Rv3300c	\N
2584	3687577	3687684	intergenic	\N	glpD2	phoY1	\N
2585	3689442	3689456	intergenic	\N	lpdA	glpD2	\N
2586	3690938	3691140	intergenic	\N	Rv3304	lpdA	\N
2587	3691620	3691638	intergenic	\N	amiA1	Rv3304	\N
2588	3693989	3694053	intergenic	\N	deoD	amiB1	\N
2589	3694860	3694863	intergenic	\N	pmmB	deoD	\N
